Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
spotify:track:1jspFjbQkp21v5kDx4V4jR,Downfalls,spotify:artist:0twOLSSglhVvipWIIgX4yM,Cally Rhodes,spotify:album:36hDV0tB3yuMKV8tIF90kj,Downfalls,spotify:artist:0twOLSSglhVvipWIIgX4yM,Cally Rhodes,2020-05-08,https://i.scdn.co/image/ab67616d0000b273b5b3b85c540779b3163b0275,1,1,190200,https://p.scdn.co/mp3-preview/def7bbb5195e80807b6e8ac2cefe7d166cfa7eb8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,25,QM4TX2085617,,2024-03-12T07:28:57Z
spotify:track:22IGcQVGVUac2be2vINVnm,还是分开,spotify:artist:044Aper2QC56tnqonTq1vm,Leafy Zhang张叶蕾,spotify:album:2h7uTpKzC6sLfbRgrFktjk,还是分开,spotify:artist:044Aper2QC56tnqonTq1vm,Leafy Zhang张叶蕾,2017-03-06,https://i.scdn.co/image/ab67616d0000b27372bfcd46f8599df4c69f72d7,1,1,226741,https://p.scdn.co/mp3-preview/b3aaf18c9509eaf41ad05781d6b9fa537bc2adb3?cid=9950ac751e34487dbbe027c4fd7f8e99,false,44,FRX282263087,,2024-03-12T07:28:41Z
spotify:track:6cHQYmzBZt5SdkJ34HUh88,Find You,"spotify:artist:0wqZ6mvk4DfOvtQUVniOCX, spotify:artist:4R7ILGBgDWUiAT1kWNe90W","HIDDN, Beatrich",spotify:album:1cg5ILdE05HxdYWfHH9ddW,Find You,spotify:artist:0wqZ6mvk4DfOvtQUVniOCX,HIDDN,2017-02-24,https://i.scdn.co/image/ab67616d0000b2737192865891fc3bc63ef2f343,1,1,213500,https://p.scdn.co/mp3-preview/fe9fda26eb840dbf435d351ace1d34c7eaccefde?cid=9950ac751e34487dbbe027c4fd7f8e99,false,15,NLF711700825,,2024-03-12T07:28:01Z
spotify:track:59QVRLzAYdNiuOFCrR6tlh,Crime (with Skott),"spotify:artist:4lDBihdpMlOalxy1jkUbPl, spotify:artist:6J3RPKUwZlKMzh3vWa9wPc","Grey, Skott",spotify:album:6p7Uxsq9sa6o5MkOmw28ge,Crime (with Skott),"spotify:artist:4lDBihdpMlOalxy1jkUbPl, spotify:artist:6J3RPKUwZlKMzh3vWa9wPc","Grey, Skott",2017-09-08,https://i.scdn.co/image/ab67616d0000b2735da85c78814142c96db8cced,1,1,175362,https://p.scdn.co/mp3-preview/cfd85f7255ec5d7d6550f037252ad7ab0c8f8ae7?cid=9950ac751e34487dbbe027c4fd7f8e99,false,33,QMUY41700197,,2024-03-12T06:29:37Z
spotify:track:5rOfT9jn36dDFqpfTSeDyn,Hold On To You - Extended Mix,"spotify:artist:0XZkeCAlpiO5qcIlAJzZaA, spotify:artist:1bZhxzq9mhYkPf0wdxGko9","Omnia, Danyka Nadeau",spotify:album:40gdzDmdDgYo29FEhdbu3Y,Hold On To You,"spotify:artist:0XZkeCAlpiO5qcIlAJzZaA, spotify:artist:1bZhxzq9mhYkPf0wdxGko9","Omnia, Danyka Nadeau",2017-06-30,https://i.scdn.co/image/ab67616d0000b27386265aff1616f4de456f9fdd,1,2,297508,https://p.scdn.co/mp3-preview/3b4b865c2ab7c01fd3c1bd38440d5dde46dc9c89?cid=9950ac751e34487dbbe027c4fd7f8e99,false,27,NLF711705353,,2024-03-12T05:53:28Z
spotify:track:5Ormcdpk9HXgPyTmEH8LQ1,Watching the Storm,spotify:artist:5Js8zUcr9OCEyoWjw3joxY,U137,spotify:album:4dp33vx7vWx93lxuxjNTz2,Dreamer on the Run,spotify:artist:5Js8zUcr9OCEyoWjw3joxY,U137,2013-08-20,https://i.scdn.co/image/ab67616d0000b2739cf6cb5b4daf381e62282857,1,2,307263,https://p.scdn.co/mp3-preview/41829321b9f761201fc2ded97d018a2ede0aea5d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,39,US4KH1355202,,2024-03-12T05:47:44Z
spotify:track:720bDWggHx9KL3TzKZeM1c,Not Angry,spotify:artist:1PU4kQGbRVMSyvawEYEjFp,Chris James,spotify:album:00WXsdEqMzAAeBjAgdxjvD,Not Angry,spotify:artist:1PU4kQGbRVMSyvawEYEjFp,Chris James,2020-09-28,https://i.scdn.co/image/ab67616d0000b273c45b0756cde87e4d6378d1ca,1,1,199687,https://p.scdn.co/mp3-preview/eac3566dd16225d1f5372b1887ef44ace3a64b61?cid=9950ac751e34487dbbe027c4fd7f8e99,false,53,USL4Q2038947,,2024-03-12T05:45:39Z
spotify:track:1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,"spotify:artist:2AsusXITU8P25dlRNhcAbG, spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti","Gotye, Kimbra",spotify:album:4G2rJNhsKOE6iHgtUqZ0Ye,Making Mirrors,spotify:artist:2AsusXITU8P25dlRNhcAbG,Gotye,2011-01-01,https://i.scdn.co/image/ab67616d0000b2738ac5768205ad97df3f4f4c0e,1,3,244884,,false,80,AUZS21100040,,2024-02-04T08:19:59Z
spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),spotify:artist:2dd5mrQZvg6SmahdgVKDzh,PSY,spotify:album:0ZjxizLeMyFEjR27JIvD99,Gangnam Style (강남스타일),spotify:artist:2dd5mrQZvg6SmahdgVKDzh,PSY,2012-01-01,https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd,1,1,219493,,false,75,USUM71210283,,2024-02-04T08:19:41Z
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"spotify:artist:3hv9jJF3adDNsBSIQDqcjp, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Mark Ronson, Bruno Mars",spotify:album:3vLaOYCNCzngDf8QdBg2V1,Uptown Special,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,2015-01-12,https://i.scdn.co/image/ab67616d0000b273e419ccba0baa8bd3f3d7abf2,1,4,269666,https://p.scdn.co/mp3-preview/3074e956e6794c0eadea660b9cef671db6b27234?cid=9950ac751e34487dbbe027c4fd7f8e99,false,84,GBARL1401524,,2024-02-04T08:18:03Z
spotify:track:2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),"spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth",spotify:album:5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),"spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth",2015,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,1,1,229525,https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=9950ac751e34487dbbe027c4fd7f8e99,false,82,USAT21703595,,2024-02-04T08:17:46Z
spotify:track:6rZkPZKIIHKAa4xeQO5C1P,Wake Me Up,spotify:artist:0NxhAEPOSeCg6vypFr7yjU,Madilyn Bailey,spotify:album:693vPwbzs1gki9REOnsck5,"The Covers, Vol. 6",spotify:artist:0NxhAEPOSeCg6vypFr7yjU,Madilyn Bailey,2013-09-13,https://i.scdn.co/image/ab67616d0000b273c8ece44aacd0cddd021f2d7c,1,1,211960,https://p.scdn.co/mp3-preview/45e7ca693f2e922d7a8a5a0a873cced2f1a9ec8e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,36,TCABQ1358945,,2024-02-04T08:17:37Z
spotify:track:5fj7OHfQVcmUL0GtEY0Gj2,Weekend (feat. Lisa de Novo),"spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX, spotify:artist:6cNqeq9WTbd9xIbV2Yywpq, spotify:artist:1KeL5ceE81bdcNF0s3Z7MH","Itro, Smk, Lisa De Novo",spotify:album:72addtMaxzFo0SXRjrOtqg,Weekend (feat. Lisa de Novo),"spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX, spotify:artist:6cNqeq9WTbd9xIbV2Yywpq","Itro, Smk",2015-07-02,https://i.scdn.co/image/ab67616d0000b273e127f8dbb3bd97b3f262ed70,1,1,299702,https://p.scdn.co/mp3-preview/48d1df9d3afe942735a7233a7858eb1170120e2e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,13,GB-SMU-21-94637,,2024-02-04T08:11:17Z
spotify:track:3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa",spotify:album:2v9rQe4F8fVSh5v8bAq0jF,Scared to Be Lonely,"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa",2017-01-27,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,1,1,220883,https://p.scdn.co/mp3-preview/49e6a27ef1e85764d5758ae6238f003601a53d7d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,76,NLM5S1600025,,2024-02-04T08:09:59Z
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),"spotify:artist:1VBflYyxBhnDc9uVib98rw, spotify:artist:25uiPmTg16RbhZWAqwLBy5","Icona Pop, Charli xcx",spotify:album:59ZxtwIOD1wowkNvVHXqtP,THIS IS... ICONA POP,spotify:artist:1VBflYyxBhnDc9uVib98rw,Icona Pop,2013-08-23,https://i.scdn.co/image/ab67616d0000b27369d05d032251b59ae738096a,1,1,157152,https://p.scdn.co/mp3-preview/708b8104ff0f157b4682c0c94c15d1cc46e434d5?cid=9950ac751e34487dbbe027c4fd7f8e99,true,75,SEWEE1200301,,2024-02-04T07:53:19Z
spotify:track:35OsWv6XBj3ZvAejnnPSZT,Take Me Hand,"spotify:artist:01HEACGPo5xyiXgAJKEvxQ, spotify:artist:4mVQMbJAHOazLrBmgpgB8M","Daishi Dance, Cécile Corbel",spotify:album:17bGlulmapVSGkvsHhqMmn,Take Me Hand,spotify:artist:01HEACGPo5xyiXgAJKEvxQ,Daishi Dance,2012-11-14,https://i.scdn.co/image/ab67616d0000b273acbb93ff4b6548570612d909,1,1,259480,https://p.scdn.co/mp3-preview/cfcc49b0b35d67eb81bc8be07138f7818252e73f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,51,FRX452024549,,2024-02-04T07:44:13Z
spotify:track:1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,"spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Maroon 5, Christina Aguilera",spotify:album:5NdkVAsSvgUfe3cD8LwSTD,Singles,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2015-09-25,https://i.scdn.co/image/ab67616d0000b273c5e1cecaedcd413599e4e866,1,5,202640,,false,69,USUM71109132,,2024-02-04T07:43:31Z
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:4D75GcNG95ebPtNvoNVXhz, spotify:artist:21E3waRsmPlU7jZsS13rcj, spotify:artist:1ruutHJcECI7cos2n5TqpO","Pitbull, AFROJACK, Ne-Yo, Nayer",spotify:album:4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,2011-06-17,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19,1,2,252306,https://p.scdn.co/mp3-preview/6eafa4293d2b35b2e75ffab5ec1bba8ec00d5082?cid=9950ac751e34487dbbe027c4fd7f8e99,false,86,USJAY1100032,,2024-02-04T07:43:10Z
spotify:track:2t8UoPFVXCRZulscbwv0QL,We Will Rock You - Movie Mix,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,2018-10-19,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b,1,11,129093,,false,50,GBUM71805976,,2024-02-04T07:42:43Z
spotify:track:3z8h0TU7ReDPLIbEnYhWZb,Bohemian Rhapsody,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,2018-10-19,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b,1,7,354947,,false,73,GBUM71029604,,2024-02-04T07:42:21Z
spotify:track:0vg4WnUWvze6pBOJDTq99k,You're Beautiful,spotify:artist:7KMqksf0UMdyA0UCf4R3ux,James Blunt,spotify:album:1ekaxA9Q5GzUPCepx4wzMF,Back to Bedlam,spotify:artist:7KMqksf0UMdyA0UCf4R3ux,James Blunt,2005-08-08,https://i.scdn.co/image/ab67616d0000b273105f043a4f470cf58cc01ccf,1,2,209493,https://p.scdn.co/mp3-preview/98c6db960673dd8b3ea13eb082ae6c25679600ce?cid=9950ac751e34487dbbe027c4fd7f8e99,true,75,USAT20401588,,2024-02-04T07:41:49Z
spotify:track:2fTsFCKRFQ5M0igJgabnLA,Price Tag,"spotify:artist:2gsggkzM5R49q6jpPvazou, spotify:artist:5ndkK3dpZLKtBklKjxNQwT","Jessie J, B.o.B",spotify:album:0BZbTNqpXFg6lxNv78X7Lp,Who You Are (Platinum Edition),spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,2011-01-01,https://i.scdn.co/image/ab67616d0000b2737805aebd5a39023d553ada3a,1,1,223053,,false,76,USUM71029357,,2024-02-04T07:30:26Z
spotify:track:6brl7bwOHmGFkNw3MBqssT,So Sick,spotify:artist:21E3waRsmPlU7jZsS13rcj,Ne-Yo,spotify:album:6gkwOLmk0ALMOjWs5WhAEr,In My Own Words,spotify:artist:21E3waRsmPlU7jZsS13rcj,Ne-Yo,2006-01-01,https://i.scdn.co/image/ab67616d0000b273987a1825341694ec9bc62457,1,3,207186,,false,79,USUM70501633,,2024-02-04T07:30:08Z
spotify:track:0FS7B5o3QyvOD8eWjnbLoO,Run Away With Me,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,spotify:album:2oj3FG6fos7zAQJxLQGzou,Emotion (Deluxe Expanded Edition),spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,2015-08-21,https://i.scdn.co/image/ab67616d0000b2735708b3925c13b1b8d6fac466,1,1,251327,,false,63,USUM71507009,,2024-01-06T06:18:35Z
spotify:track:360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),"spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ, spotify:artist:6jJ0s89eD6GaHleKKya26X","Timbaland, Katy Perry",spotify:album:5FK6borHO8QcztXhXCPn5H,Shock Value II,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,2009-01-01,https://i.scdn.co/image/ab67616d0000b27384dfebb7e9c44520e69482de,1,9,292706,,false,68,USUM70913828,,2024-01-06T06:02:04Z
spotify:track:2TjnCxxQRYn56Ye8gkUKiW,Desperado - 2013 Remaster,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Eagles,spotify:album:09WBxbis5Sixt01FVMs8UM,Desperado (2013 Remaster),spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Eagles,1973-04-17,https://i.scdn.co/image/ab67616d0000b2732d73b1bb77cee09f0278be04,1,5,213712,https://p.scdn.co/mp3-preview/4aefef1e5008470e7d74ba3c2730b69e1b238959?cid=9950ac751e34487dbbe027c4fd7f8e99,false,67,USEE11300307,,2024-01-10T09:27:33Z
spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Style,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,2014-01-01,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,1,3,231000,,false,83,USCJY1431319,,2024-01-11T08:12:34Z
spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Calvin Harris, Ellie Goulding",spotify:album:48zisMeiXniWLzOQghbPqS,Motion,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,2014-10-31,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,1,6,227266,https://p.scdn.co/mp3-preview/bb032e25471de6482ac8200e690bb1433d3166ce?cid=9950ac751e34487dbbe027c4fd7f8e99,false,85,GBARL1401201,,2024-01-11T08:01:20Z
spotify:track:6rmXhRIemCTPyMYZRDN7Qg,Black Magic,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,spotify:album:2FnfZiFMv7bmXAIATOJDHs,Get Weird (Expanded Edition),spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,2015-11-06,https://i.scdn.co/image/ab67616d0000b273995994477ea1ae8097978bf8,1,1,211786,https://p.scdn.co/mp3-preview/f88e620112e99ec23639ee2262b9aa82c93ac168?cid=9950ac751e34487dbbe027c4fd7f8e99,false,76,GBHMU1500046,,2024-01-12T06:53:09Z
spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2013-11-25,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,1,2,245493,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,84,GBHMU1300210,,2024-01-12T06:44:49Z
spotify:track:2z4U9d5OAA4YLNXoCgioxo,What the Hell,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:1COPJyU2PpM2Itcob3vhFF,Goodbye Lullaby (Expanded Edition),spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2011-03-08,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6,1,2,220706,https://p.scdn.co/mp3-preview/8c0591b363bc2a165eb4f12829a1995e0b84d5fb?cid=9950ac751e34487dbbe027c4fd7f8e99,false,76,USRC11000915,,2024-01-12T06:18:24Z
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2013-10-04,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,1,6,221360,https://p.scdn.co/mp3-preview/e174e5edd688f7ae112ce20b83741e28367d37b8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,80,USRC11301214,,2024-01-12T05:58:30Z
spotify:track:0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:4jTYApZPMapg56gRycOn0D,Red (Big Machine Radio Release Special),spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,2012-10-22,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,1,16,193146,,false,71,USCJY1231018,,2024-01-12T05:54:49Z
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:album:3mNoFlD1wsoXfkljfFzExT,TALKING IS HARD,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,2014-12-02,https://i.scdn.co/image/ab67616d0000b27343294cfa2688055c9d821bf3,1,3,199080,https://p.scdn.co/mp3-preview/4309fadd9a0d573c1fafcca507e024b3bb51266b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,83,USRC11401949,,2024-01-15T09:30:30Z
spotify:track:00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:3zXjR3y2dUWklKmmp6lEhy,Let Go,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2002-06-04,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,1,3,204000,https://p.scdn.co/mp3-preview/7891901b2270cc8ef724f64db5bb97be081329d6?cid=9950ac751e34487dbbe027c4fd7f8e99,false,78,USAR10200229,,2024-01-15T09:19:57Z
spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,Sugar,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2015-05-18,https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04,1,5,235493,,true,70,USUM71410340,,2024-01-15T09:08:42Z
spotify:track:4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,spotify:artist:5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,spotify:album:5e7T2qUigzt0oIr50KsOld,Be Not Nobody,spotify:artist:5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,2002-04-30,https://i.scdn.co/image/ab67616d0000b273bc3ada3a19bb4e657f10917e,1,3,237493,,false,78,USIR10210955,,2024-01-15T09:01:33Z
spotify:track:7EQGXaVSyEDsCWKmUcfpLk,Die Young,spotify:artist:6LqNN22kT3074XbTVUrhzX,Kesha,spotify:album:5ZQB1ZQ2Yx9YT3nZlR2Pgu,Warrior (Expanded Edition),spotify:artist:6LqNN22kT3074XbTVUrhzX,Kesha,2012-11-30,https://i.scdn.co/image/ab67616d0000b273a61ba823186287ee1681bc7e,1,2,211920,https://p.scdn.co/mp3-preview/237e17c6319aa02a1fde3ebcd89c5e5e3e03dbf8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,80,USRC11201008,,2024-01-15T08:38:50Z
spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Complicated,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:3zXjR3y2dUWklKmmp6lEhy,Let Go,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2002-06-04,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,1,2,244506,https://p.scdn.co/mp3-preview/34657059f6a40050f96e3cbf3d929aa595f5dd60?cid=9950ac751e34487dbbe027c4fd7f8e99,false,83,USAR10200223,,2024-01-15T08:23:43Z
spotify:track:22PMfvdz35fFKYnJyMn077,Marry You,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2010-05-11,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,1,6,230192,https://p.scdn.co/mp3-preview/6747a3674ec0b24ab9067972bb19291c3048a8d2?cid=9950ac751e34487dbbe027c4fd7f8e99,false,77,USAT21001887,,2024-01-15T08:02:40Z
spotify:track:36phXHOKx8rO7CMp2vNX4x,Love Myself,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,spotify:album:1ABRc0UFHY3x6rKQeFBTQ0,HAIZ,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,2016-02-26,https://i.scdn.co/image/ab67616d0000b273a923f5d2fed06c911c788306,1,1,218773,,false,69,USUM71510716,,2024-01-16T07:48:43Z
spotify:track:0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,spotify:album:4w49hcqZt66HZX0MJHfW0m,Glory Days (Expanded Edition),spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,2016-11-18,https://i.scdn.co/image/ab67616d0000b2733042c53026e29faf3a21c9f9,1,1,246240,https://p.scdn.co/mp3-preview/ff077b05e0922a9196c2a9d14dce28edee3ab70f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,72,GBHMU1600060,,2024-01-16T07:38:19Z
spotify:track:5lF0pHbsJ0QqyIrLweHJPW,Burn,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:album:1gKVOJVxDTqw9IaCbKaYd4,Halcyon Nights,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,2012-10-12,https://i.scdn.co/image/ab67616d0000b273a8f674745d4e6757a9b35ba0,2,1,231213,,false,75,GBUM71303482,,2024-01-16T07:17:43Z
spotify:track:6br39bRzXUNsbJtIMnQbXb,Gimmie Love,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,spotify:album:2oj3FG6fos7zAQJxLQGzou,Emotion (Deluxe Expanded Edition),spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,2015-08-21,https://i.scdn.co/image/ab67616d0000b2735708b3925c13b1b8d6fac466,1,4,202232,,false,48,USUM71507025,,2024-01-16T07:12:22Z
spotify:track:4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:4h8seeFAi6iYhslcWIxTSG,All I Ever Wanted,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2009-03-06,https://i.scdn.co/image/ab67616d0000b2737ed87984e7f39ba42ee1b50a,1,1,211493,https://p.scdn.co/mp3-preview/d497b49b34a981de01a35f98f6696002ac0955a8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,67,GBCTA0800348,,2024-01-16T06:54:54Z
spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna",spotify:album:3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna",2016-04-29,https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf,1,1,222160,https://p.scdn.co/mp3-preview/14138fec09bb5940b1ee11c3207663906970cf9b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,78,GBARL1600460,,2024-01-16T06:33:52Z
spotify:track:4bia7OWZPoswlzXCqESYrR,Smile,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:1COPJyU2PpM2Itcob3vhFF,Goodbye Lullaby (Expanded Edition),spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2011-03-08,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6,1,5,209520,https://p.scdn.co/mp3-preview/dd72aa330493576199c91ed34e13ed830929c94d?cid=9950ac751e34487dbbe027c4fd7f8e99,true,62,USRC11100011,,2024-01-17T07:57:44Z
